"Presentation Grid: Direction [0,1,0] (m)","Presentation Grid: Velocity: Magnitude (m/s)"
1.2E-4,38.805206324320075
1.2E-4,38.78836822621698
1.2E-4,38.67411427304109
1.2E-4,38.759693247160264
1.4000000000000001E-4,38.720531782758655
1.4000000000000001E-4,38.67826462921589
1.4000000000000001E-4,38.75059904584507
1.4000000000000001E-4,38.68615004474829
1.4000000000000001E-4,38.51021206934422
1.4000000000000001E-4,38.7207375921384
1.4000000000000001E-4,38.34008551508078
1.4000000000000001E-4,38.38198855169431
1.4000000000000001E-4,38.686733280562215
1.4000000000000001E-4,38.43229684994837
1.4000000000000001E-4,38.452072255702504
1.4000000000000001E-4,38.73995987685101
1.4000000000000001E-4,38.74905806938484
1.4000000000000001E-4,38.49019259768127
1.4000000000000001E-4,38.41150317255989
1.4000000000000001E-4,38.22113054062042
1.4000000000000001E-4,38.30718994155226
1.4000000000000001E-4,38.29010427663236
1.4000000000000001E-4,38.14169071653348
1.4000000000000001E-4,38.333431654370266
1.4000000000000001E-4,38.76152422265805
1.4000000000000001E-4,38.12496185353444
1.4000000000000001E-4,38.494827275621866
1.4000000000000001E-4,38.213325506180986
1.4000000000000001E-4,38.39118209457512
1.4000000000000001E-4,38.47034468096511
1.4000000000000001E-4,38.425838519348666
1.4000000000000001E-4,38.453998760215335
1.4000000000000001E-4,38.697990420818556
