"Presentation Grid: Direction [0,1,0] (m)","Presentation Grid: Velocity: Magnitude (m/s)"
0.0,33.35744096487846
0.0,33.322750092116934
0.0,33.294773171011265
0.0,33.27932740591458
0.0,33.272979762927726
0.0,33.256515753113774
0.0,33.22066880751236
0.0,33.213462853216285
0.0,33.19507603034446
0.0,33.17979055374021
0.0,33.1774940945844
0.0,33.16582873544715
0.0,33.14366533575311
0.0,33.129947766875866
0.0,33.10438923933961
0.0,33.086182174600815
0.0,33.06025737619113
0.0,33.04865299404894
0.0,33.02172088795434
0.0,33.00597763566753
0.0,32.971245145290176
0.0,32.97433125446102
0.0,32.94903564539503
0.0,32.93939230302624
0.0,32.92653281672332
0.0,32.914955156962606
0.0,32.903137402089506
0.0,32.879696026624174
0.0,32.85450383917779
0.0,32.827995745047694
0.0,32.790588590174906
0.0,32.768795233187525
0.0,32.74969169302754
0.0,32.73770971989103
0.0,32.71936829724344
0.0,32.702564632397994
0.0,32.682026585579294
0.0,32.65624273304418
0.0,32.63445322675152
0.0,32.608989802617856
0.0,32.5986023093473
0.0,32.58647546085331
0.0,32.568477809761724
0.0,32.55065918191366
0.0,32.540473985314655
0.0,32.5227241623986
0.0,32.493373912169204
0.0,32.47960663919716
0.0,32.46921924634511
0.0,32.45503620914274
0.0,32.413753519431836
0.0,32.40848171226425
0.0,32.3945581854877
0.0,32.36755003556488
0.0,32.35271492371873
0.0,32.34327328875008
0.0,32.33462160112313
0.0,32.31684538791362
0.0,32.28914652488504
0.0,32.27241900917744
0.0,32.25910187544061
0.0,32.24516296459683
0.0,32.22670370656786
0.0,32.198204045895096
0.0,32.20299936613847
0.0,32.17190555315174
0.0,32.155571032598715
0.0,32.15547967457349
0.0,32.144631453879484
0.0,32.12197163830937
0.0,32.10220378590243
0.0,32.08389675287912
0.0,32.079853236134184
0.0,32.05261612523742
0.0,32.036830902138874
0.0,32.005512240266214
0.0,32.001892278019724
0.0,31.95736890659354
0.0,31.95312002655741
0.0,31.92640706259781
0.0,31.9063701629665
0.0,31.88004688267928
0.0,31.873527580428984
0.0,31.831823353578034
0.0,31.80235293242124
0.0,31.774229075275365
0.0,31.756980913686327
0.0,31.740064635818616
0.0,31.70345879080374
0.0,31.700683689522325
0.0,31.687715569104164
0.0,31.669956303942147
0.0,31.649585786573322
0.0,31.6405926153151
0.0,31.63286026864104
0.0,31.61553011422995
0.0,31.592746771392196
0.0,31.57641220343541
0.0,31.57132913194429
0.0,31.55421640135898
0.0,31.526798347488267
0.0,31.506830357144295
0.0,31.48374956822039
0.0,31.459095051670403
0.0,31.443910907114983
0.0,31.429819158703857
0.0,31.418186205021794
0.0,31.399839553260595
0.0,31.384388169946618
0.0,31.378536397284055
0.0,31.362226491437205
0.0,31.33790787366883
0.0,31.306467066607947
0.0,31.29347232224655
0.0,31.271661789243787
0.0,31.261322135527585
0.0,31.249616763755288
0.0,31.204992399769537
0.0,31.19081544885127
0.0,31.18014584945594
0.0,31.165548733423428
0.0,31.148641799121304
0.0,31.140499251878097
0.0,31.120779314673968
0.0,31.112699694477016
0.0,31.08217820489178
0.0,31.059316871827992
0.0,31.047636124049376
0.0,31.039562427519517
0.0,31.01305396565277
2.0E-5,33.35744096487846
2.0E-5,33.322750092116934
2.0E-5,33.294773171011265
2.0E-5,33.27932740591458
2.0E-5,33.272979762927726
2.0E-5,33.256515753113774
2.0E-5,33.22066880751236
2.0E-5,33.213462853216285
2.0E-5,33.19507603034446
2.0E-5,33.17979055374021
2.0E-5,33.1774940945844
2.0E-5,33.16582873544715
2.0E-5,33.14366533575311
2.0E-5,33.129947766875866
2.0E-5,33.10438923933961
2.0E-5,33.086182174600815
2.0E-5,33.06025737619113
2.0E-5,33.04865299404894
2.0E-5,33.02172088795434
2.0E-5,33.00597763566753
2.0E-5,32.971245145290176
2.0E-5,32.97433125446102
2.0E-5,32.94903564539503
2.0E-5,32.93939230302624
2.0E-5,32.92653281672332
2.0E-5,32.914955156962606
2.0E-5,32.903137402089506
2.0E-5,32.879696026624174
2.0E-5,32.85450383917779
2.0E-5,32.827995745047694
2.0E-5,32.790588590174906
2.0E-5,32.768795233187525
2.0E-5,32.74969169302754
2.0E-5,32.73770971989103
2.0E-5,32.71936829724344
2.0E-5,32.702564632397994
2.0E-5,32.682026585579294
2.0E-5,32.65624273304418
2.0E-5,32.63445322675152
2.0E-5,32.608989802617856
2.0E-5,32.5986023093473
2.0E-5,32.58647546085331
2.0E-5,32.568477809761724
2.0E-5,32.55065918191366
2.0E-5,32.540473985314655
2.0E-5,32.5227241623986
2.0E-5,32.493373912169204
2.0E-5,32.47960663919716
2.0E-5,32.46921924634511
2.0E-5,32.45503620914274
2.0E-5,32.413753519431836
2.0E-5,32.40848171226425
2.0E-5,32.3945581854877
2.0E-5,32.36755003556488
2.0E-5,32.35271492371873
2.0E-5,32.34327328875008
2.0E-5,32.33462160112313
2.0E-5,32.31684538791362
2.0E-5,32.28914652488504
2.0E-5,32.27241900917744
2.0E-5,32.25910187544061
2.0E-5,32.24516296459683
2.0E-5,32.22670370656786
2.0E-5,32.198204045895096
2.0E-5,32.20299936613847
2.0E-5,32.17190555315174
2.0E-5,32.155571032598715
2.0E-5,32.15547967457349
2.0E-5,32.144631453879484
2.0E-5,32.12197163830937
2.0E-5,32.10220378590243
2.0E-5,32.08389675287912
2.0E-5,32.079853236134184
2.0E-5,32.05261612523742
2.0E-5,32.036830902138874
2.0E-5,32.005512240266214
2.0E-5,32.001892278019724
2.0E-5,31.95736890659354
2.0E-5,31.95312002655741
2.0E-5,31.92640706259781
2.0E-5,31.9063701629665
2.0E-5,31.88004688267928
2.0E-5,31.873527580428984
2.0E-5,31.831823353578034
2.0E-5,31.80235293242124
2.0E-5,31.774229075275365
2.0E-5,31.756980913686327
2.0E-5,31.740064635818616
2.0E-5,31.70345879080374
2.0E-5,31.700683689522325
2.0E-5,31.687715569104164
2.0E-5,31.669956303942147
2.0E-5,31.649585786573322
2.0E-5,31.6405926153151
2.0E-5,31.63286026864104
2.0E-5,31.61553011422995
2.0E-5,31.592746771392196
2.0E-5,31.57641220343541
2.0E-5,31.57132913194429
2.0E-5,31.55421640135898
2.0E-5,31.526798347488267
2.0E-5,31.506830357144295
2.0E-5,31.48374956822039
2.0E-5,31.459095051670403
2.0E-5,31.443910907114983
2.0E-5,31.429819158703857
2.0E-5,31.418186205021794
2.0E-5,31.399839553260595
2.0E-5,31.384388169946618
2.0E-5,31.378536397284055
2.0E-5,31.362226491437205
2.0E-5,31.33790787366883
2.0E-5,31.306467066607947
2.0E-5,31.29347232224655
2.0E-5,31.271661789243787
2.0E-5,31.261322135527585
2.0E-5,31.249616763755288
2.0E-5,31.204992399769537
2.0E-5,31.19081544885127
2.0E-5,31.18014584945594
2.0E-5,31.165548733423428
2.0E-5,31.148641799121304
2.0E-5,31.140499251878097
2.0E-5,31.120779314673968
2.0E-5,31.112699694477016
2.0E-5,31.08217820489178
2.0E-5,31.059316871827992
2.0E-5,31.047636124049376
2.0E-5,31.039562427519517
2.0E-5,31.01305396565277
4.0E-5,33.35744096487846
4.0E-5,33.322750092116934
4.0E-5,33.294773171011265
4.0E-5,33.27932740591458
4.0E-5,33.20941925332626
4.0E-5,33.256515753113774
4.0E-5,33.22066880751236
4.0E-5,33.213462853216285
4.0E-5,33.19507603034446
4.0E-5,33.17979055374021
4.0E-5,33.06621933198396
4.0E-5,33.16582873544715
4.0E-5,33.14366533575311
4.0E-5,33.03206255961598
4.0E-5,33.10438923933961
4.0E-5,32.96033868988123
4.0E-5,32.94008652356152
4.0E-5,32.91695032307737
4.0E-5,33.02172088795434
4.0E-5,33.00597763566753
4.0E-5,32.971245145290176
4.0E-5,32.83828354011622
4.0E-5,32.94903564539503
4.0E-5,32.93939230302624
4.0E-5,32.92653281672332
4.0E-5,32.914955156962606
4.0E-5,32.903137402089506
4.0E-5,32.879696026624174
4.0E-5,32.85450383917779
4.0E-5,32.827995745047694
4.0E-5,32.790588590174906
4.0E-5,32.768795233187525
4.0E-5,32.74969169302754
4.0E-5,32.73770971989103
4.0E-5,32.71936829724344
4.0E-5,32.702564632397994
4.0E-5,32.682026585579294
4.0E-5,32.65624273304418
4.0E-5,32.63445322675152
4.0E-5,32.608989802617856
4.0E-5,32.5986023093473
4.0E-5,32.52525714900027
4.0E-5,32.568477809761724
4.0E-5,32.55065918191366
4.0E-5,32.540473985314655
4.0E-5,32.5227241623986
4.0E-5,32.493373912169204
4.0E-5,32.47960663919716
4.0E-5,32.46921924634511
4.0E-5,32.45503620914274
4.0E-5,32.413753519431836
4.0E-5,32.40848171226425
4.0E-5,32.334758758557015
4.0E-5,32.36755003556488
4.0E-5,32.35271492371873
4.0E-5,32.34327328875008
4.0E-5,32.25735476792069
4.0E-5,32.31684538791362
4.0E-5,32.28914652488504
4.0E-5,32.27241900917744
4.0E-5,32.25910187544061
4.0E-5,32.24516296459683
4.0E-5,32.22670370656786
4.0E-5,32.198204045895096
4.0E-5,32.06267547662072
4.0E-5,32.17190555315174
4.0E-5,32.155571032598715
4.0E-5,32.15547967457349
4.0E-5,32.144631453879484
4.0E-5,32.12197163830937
4.0E-5,32.10220378590243
4.0E-5,32.08389675287912
4.0E-5,31.95975875884035
4.0E-5,32.05261612523742
4.0E-5,32.036830902138874
4.0E-5,32.005512240266214
4.0E-5,31.894670593275222
4.0E-5,31.95736890659354
4.0E-5,31.95312002655741
4.0E-5,31.92640706259781
4.0E-5,31.9063701629665
4.0E-5,31.88004688267928
4.0E-5,31.77893832693004
4.0E-5,31.831823353578034
4.0E-5,31.80235293242124
4.0E-5,31.774229075275365
4.0E-5,31.756980913686327
4.0E-5,31.740064635818616
4.0E-5,31.70345879080374
4.0E-5,31.700683689522325
4.0E-5,31.687715569104164
4.0E-5,31.669956303942147
4.0E-5,31.649585786573322
4.0E-5,31.6405926153151
4.0E-5,31.51965150147929
4.0E-5,31.55260660681626
4.0E-5,31.592746771392196
