"Presentation Grid: Direction [0,1,0] (m)","Presentation Grid: Static Pressure (Pa)"
8.4E-4,328.15393073810264
8.4E-4,327.46325873048045
8.4E-4,326.5913098603196
8.4E-4,326.06931568242726
8.4E-4,325.3785830885172
8.4E-4,324.7012798562064
8.4E-4,324.04068113747053
8.4E-4,323.40464841824723
8.4E-4,322.67548378458014
8.4E-4,322.0905718940776
8.4E-4,321.41354706739367
8.4E-4,320.7140635623946
8.4E-4,320.0285933156265
8.4E-4,319.39915604839916
8.4E-4,318.7655335770687
8.4E-4,318.0290296213352
8.4E-4,317.3098481626366
8.4E-4,316.6677894333843
8.4E-4,316.0229512941851
8.4E-4,315.3909581618209
8.4E-4,314.75803411816014
8.4E-4,314.1507994780368
8.4E-4,313.3325960843649
8.4E-4,312.74665689084213
8.4E-4,312.0618034529034
8.4E-4,311.4032879140577
8.4E-4,310.8643679417437
8.4E-4,310.081869455842
8.4E-4,309.5177988444957
8.4E-4,308.8164672177809
8.4E-4,308.2050930240657
8.4E-4,307.44533927802695
8.4E-4,306.88918577408185
8.4E-4,306.1111220440944
8.4E-4,305.61022077384405
8.4E-4,304.8902302806964
8.4E-4,304.2654304165626
8.4E-4,303.5606467696489
8.4E-4,302.9132855198113
8.4E-4,302.3519292867859
8.4E-4,301.62931686219235
8.4E-4,300.9043216732098
8.4E-4,300.3496789574856
8.4E-4,299.6557156019262
8.4E-4,298.96398526325356
8.4E-4,298.3378248938243
8.4E-4,297.8853724021028
8.4E-4,297.0693354286486
8.4E-4,296.4966179867042
8.4E-4,295.86171639407985
8.4E-4,295.179130318691
8.4E-4,294.51282719636947
8.4E-4,293.87863930128515
8.4E-4,293.2211799293
8.4E-4,292.59357677435037
8.4E-4,291.98028156824876
8.4E-4,291.33023150898225
8.4E-4,290.69737375680415
8.4E-4,290.1008971269184
8.4E-4,289.48124610094237
8.4E-4,288.8657696477094
8.4E-4,288.22478842332566
8.4E-4,287.5385761021171
8.4E-4,286.85234625195153
8.4E-4,286.2436486668521
8.4E-4,285.63786172529217
8.4E-4,285.0250161169097
8.4E-4,284.3902736731883
8.4E-4,283.7285046040779
8.4E-4,283.21801241580397
8.4E-4,282.58048187138047
8.4E-4,281.9374266886007
8.4E-4,281.31716705678264
8.4E-4,280.59767087432556
8.4E-4,280.0961207700311
8.4E-4,279.353250231361
8.4E-4,278.7368570412509
8.4E-4,278.11725168532575
8.4E-4,277.51192435924895
8.4E-4,276.9255978995934
8.4E-4,276.32660122727975
8.4E-4,275.59225449571386
8.4E-4,275.0642020831001
8.4E-4,274.41019700749894
8.4E-4,273.7934083499131
8.4E-4,273.1277982968604
8.4E-4,272.61303375769785
8.4E-4,271.99111383984564
8.4E-4,271.30868252483197
8.4E-4,270.7395976371772
8.4E-4,270.0509654916241
8.4E-4,269.51975679572206
8.4E-4,268.8104201684473
8.4E-4,268.1533287225175
8.4E-4,267.6301518394612
8.4E-4,267.0040431157104
8.4E-4,266.43893357913475
8.4E-4,265.77661653538235
8.4E-4,265.15701446805906
8.4E-4,264.5018590930558
8.4E-4,263.90185767179355
8.4E-4,263.27292872278485
8.4E-4,262.75854043022264
8.4E-4,261.9876113421924
8.4E-4,261.4462153938075
8.4E-4,260.8317324100062
8.4E-4,260.3031778948498
8.4E-4,259.6361068058759
8.4E-4,258.9526054770686
8.4E-4,258.39639856806025
8.4E-4,257.94073146162555
8.4E-4,257.25566702176
8.4E-4,256.5216060631501
8.4E-4,256.1428438729563
8.4E-4,255.52385083248373
8.4E-4,254.84094273480878
8.4E-4,254.235713575501
8.4E-4,253.59986251976807
8.4E-4,252.99165693945542
8.4E-4,252.41782332328148
8.4E-4,251.78693871243195
8.4E-4,251.14852691083797
8.4E-4,250.6854079241093
8.4E-4,250.12209194162278
8.4E-4,249.4624677860411
8.4E-4,248.93581472942606
8.4E-4,248.35882513455
8.4E-4,247.7836936414824
8.4E-4,246.98964593198616
8.4E-4,246.3924153901171
8.4E-4,245.81704194040503
8.4E-4,245.2296707634523
8.4E-4,244.65365535672754
8.4E-4,244.0823236348515
8.4E-4,243.51439795270562
8.4E-4,242.9360148787382
8.4E-4,242.342315230635
8.4E-4,241.75338350312086
8.4E-4,241.17770823207684
8.4E-4,240.60603190539405
8.4E-4,240.10640034388052
8.6E-4,329.322971153073
8.6E-4,328.7212458280592
8.6E-4,328.15393073810264
8.6E-4,327.4146593522746
8.6E-4,326.69554104690906
8.6E-4,326.06931568242726
8.6E-4,325.40598096174654
8.6E-4,324.76397017904674
8.6E-4,323.9625993471127
8.6E-4,323.34370373445563
8.6E-4,322.6955575645261
8.6E-4,321.9349132429925
8.6E-4,321.4170903356862
8.6E-4,320.812922632962
8.6E-4,320.1152101911139
8.6E-4,319.46918282072875
8.6E-4,318.7980275575537
8.6E-4,318.0290296213352
8.6E-4,317.3976032460341
8.6E-4,316.72531557956245
8.6E-4,316.0229512941851
8.6E-4,315.3909581618209
8.6E-4,314.7978795685631
8.6E-4,314.1289307302359
8.6E-4,313.5021194157671
8.6E-4,312.8119358429394
8.6E-4,312.13380575051997
8.6E-4,311.48237815883476
8.6E-4,310.70818670786684
8.6E-4,310.19210578274215
8.6E-4,309.5177988444957
8.6E-4,308.8340675928848
8.6E-4,308.2050930240657
8.6E-4,307.4108831761987
8.6E-4,306.88918577408185
8.6E-4,306.1111220440944
8.6E-4,305.4578253305008
8.6E-4,304.8902302806964
8.6E-4,304.26034808694385
8.6E-4,303.61063895501866
8.6E-4,302.9132855198113
8.6E-4,302.33804026653524
8.6E-4,301.7232029873412
8.6E-4,301.05789531127084
8.6E-4,300.3496789574856
8.6E-4,299.6557156019262
8.6E-4,299.07733055372955
8.6E-4,298.4037314921734
8.6E-4,297.6700035902322
8.6E-4,297.0693354286486
8.6E-4,296.43414266454056
8.6E-4,295.7923528323299
8.6E-4,295.179130318691
8.6E-4,294.51282719636947
8.6E-4,293.9237636604812
8.6E-4,293.2402531126718
8.6E-4,292.72017767548095
8.6E-4,291.99193571758224
8.6E-4,291.32308974617627
8.6E-4,290.7214717679308
8.6E-4,290.1171493967995
8.6E-4,289.48124610094237
8.6E-4,288.8657696477094
8.6E-4,288.24655587863526
8.6E-4,287.5385761021171
8.6E-4,286.9827064360725
8.6E-4,286.2436486668521
8.6E-4,285.7566191109363
8.6E-4,285.0250161169097
8.6E-4,284.3973907108302
8.6E-4,283.7285046040779
8.6E-4,283.0629459383199
8.6E-4,282.58048187138047
8.6E-4,281.9239705816144
8.6E-4,281.3581013130024
8.6E-4,280.7348116321955
8.6E-4,279.9064520660322
8.6E-4,279.35810414436855
8.6E-4,278.7368570412509
8.6E-4,278.10877778439317
8.6E-4,277.54578535293695
8.6E-4,276.769593418343
8.6E-4,276.32660122727975
8.6E-4,275.59225449571386
8.6E-4,274.93095306045143
8.6E-4,274.41019700749894
8.6E-4,273.7934083499131
8.6E-4,273.12628372502513
8.6E-4,272.51797508538584
8.6E-4,271.8325191717013
8.6E-4,271.3886553636403
8.6E-4,270.7395976371772
8.6E-4,270.0695086080814
8.6E-4,269.5147584003862
8.6E-4,268.86134316399693
8.6E-4,268.2967842754442
8.6E-4,267.59926394035574
8.6E-4,267.00656620785594
8.6E-4,266.3570105257968
8.6E-4,265.7812294459436
8.6E-4,265.22411213227315
8.6E-4,264.5216639538703
8.6E-4,263.93093893735204
8.6E-4,263.27292872278485
8.6E-4,262.75854043022264
8.6E-4,262.14618290888507
8.6E-4,261.4462153938075
8.6E-4,260.8317324100062
8.6E-4,260.3047284524073
8.6E-4,259.7217128481716
8.6E-4,259.06069850269705
8.6E-4,258.31536253064405
8.6E-4,257.91915997696924
8.6E-4,257.257458692824
8.6E-4,256.71675135262194
8.6E-4,255.99538399271842
8.6E-4,255.4239835656481
8.6E-4,254.9100349227665
8.6E-4,254.235713575501
8.6E-4,253.67593819016474
8.6E-4,252.9245628239587
8.6E-4,252.3356306781061
8.6E-4,251.734287119878
8.6E-4,251.31031129081384
8.6E-4,250.59120388074825
8.6E-4,250.17628985858755
8.6E-4,249.57500631951552
8.6E-4,248.79377684858628
8.6E-4,248.21723299426958
8.6E-4,247.6650292956765
8.6E-4,247.13428114826092
8.6E-4,246.54002316234255
8.6E-4,245.95666488911957
8.6E-4,245.3759754798375
8.6E-4,244.7960016190773
8.6E-4,244.22678976936731
8.6E-4,243.51439795270562
8.6E-4,242.9360148787382
8.6E-4,242.342315230635
8.6E-4,241.875036290352
8.6E-4,241.28893459425308
8.6E-4,240.60603190539405
8.6E-4,240.00987504207296
8.8E-4,330.02758220001124
8.8E-4,329.3546498848009
8.8E-4,328.7212458280592
8.8E-4,328.14245935857343
8.8E-4,327.4146593522746
8.8E-4,326.69554104690906
8.8E-4,326.0084828787949
8.8E-4,325.3398135836469
8.8E-4,324.7184052298544
8.8E-4,324.002757033566
8.8E-4,323.34370373445563
8.8E-4,322.6955575645261
8.8E-4,322.003866697225
8.8E-4,321.4170903356862
8.8E-4,320.6244070349203
8.8E-4,319.9556824991014
8.8E-4,319.3053562893765
8.8E-4,318.63801776687615
8.8E-4,318.0462573474797
8.8E-4,317.270492929616
8.8E-4,316.72531557956245
8.8E-4,316.107084196934
8.8E-4,315.4683024571277
8.8E-4,314.7978795685631
8.8E-4,313.95387035573367
8.8E-4,313.4584490007401
8.8E-4,312.6894554164901
8.8E-4,312.1723355120921
8.8E-4,311.3834059857181
8.8E-4,310.79256901232293
8.8E-4,310.1111363101518
8.8E-4,309.50158527481835
8.8E-4,308.8340675928848
8.8E-4,308.164491263291
8.8E-4,307.57260592364764
8.8E-4,306.9271837261913
8.8E-4,306.09163135808194
8.8E-4,305.55467112828046
8.8E-4,304.97836178110447
8.8E-4,304.26034808694385
8.8E-4,303.58883008568046
8.8E-4,302.8364265351547
8.8E-4,302.3518949573154
8.8E-4,301.74091985818814
8.8E-4,301.0524957742309
8.8E-4,300.37901819846593
8.8E-4,299.753486911417
8.8E-4,299.11918115767185
8.8E-4,298.4037314921734
8.8E-4,297.78401905472856
8.8E-4,297.15993937151507
8.8E-4,296.44431198146776
8.8E-4,295.78439176944084
8.8E-4,295.1735171860855
8.8E-4,294.5073487383779
8.8E-4,294.00755351711996
8.8E-4,293.2447710953711
8.8E-4,292.5551661507925
8.8E-4,291.9913170757318
8.8E-4,291.33115372247994
8.8E-4,290.7214717679308
8.8E-4,290.09219990018755
8.8E-4,289.4878829374211
8.8E-4,288.8654702921631
8.8E-4,288.266316473746
8.8E-4,287.49480200954713
8.8E-4,286.9827064360725
8.8E-4,286.26324844616465
8.8E-4,285.58197587233735
8.8E-4,285.01166766750976
8.8E-4,284.3973907108302
8.8E-4,283.7760530675296
8.8E-4,283.1815624849405
8.8E-4,282.5754183123354
8.8E-4,281.980129476462
8.8E-4,281.3581013130024
8.8E-4,280.59488875814714
8.8E-4,280.1312914749724
8.8E-4,279.35810414436855
8.8E-4,278.72820258152205
8.8E-4,278.10877778439317
8.8E-4,277.48440548811413
8.8E-4,276.9603896330809
8.8E-4,276.28692594351014
8.8E-4,275.70707226597006
8.8E-4,274.99719680659473
8.8E-4,274.32234976429027
8.8E-4,273.7797278348007
8.8E-4,273.12628372502513
8.8E-4,272.57108435142436
8.8E-4,271.9332364062866
8.8E-4,271.2963581297663
8.8E-4,270.71804743459506
8.8E-4,270.0695086080814
8.8E-4,269.5067730588562
8.8E-4,268.86134316399693
8.8E-4,268.1894319796702
8.8E-4,267.53917180286953
8.8E-4,266.8711603056872
8.8E-4,266.3570105257968
8.8E-4,265.7812294459436
8.8E-4,265.20211269822903
8.8E-4,264.5216639538703
8.8E-4,263.93093893735204
8.8E-4,263.3637915235013
8.8E-4,262.721369821782
8.8E-4,262.0947341673891
8.8E-4,261.4509803013789
8.8E-4,260.8758930830809
8.8E-4,260.2022025123588
8.8E-4,259.5882878366392
8.8E-4,258.96609324682504
8.8E-4,258.4003396310145
8.8E-4,257.8439494508784
8.8E-4,257.2382224969915
8.8E-4,256.58495198698074
8.8E-4,255.96957222647325
8.8E-4,255.45103783230297
8.8E-4,254.7520789315895
8.8E-4,254.19130191602744
8.8E-4,253.67593819016474
8.8E-4,253.0680068200054
8.8E-4,252.47765201423317
8.8E-4,251.88703951670323
8.8E-4,251.31615164516552
8.8E-4,250.6751307353843
8.8E-4,250.024234454846
8.8E-4,249.42695938469842
8.8E-4,248.95781992003322
8.8E-4,248.36494846234564
8.8E-4,247.68912106769858
8.8E-4,247.13428114826092
8.8E-4,246.48293547169305
8.8E-4,245.88063670494012
8.8E-4,245.30067800852703
8.8E-4,244.7219570522284
8.8E-4,244.14623443916207
8.8E-4,243.58478625904536
8.8E-4,242.85500679258257
8.8E-4,242.27701575388346
8.8E-4,241.77790467714658
8.8E-4,241.13707431824878
8.8E-4,240.60765664695646
8.8E-4,240.05352426305762
9.000000000000001E-4,330.1204762411071
9.000000000000001E-4,329.547287511843
9.000000000000001E-4,328.80332481471123
9.000000000000001E-4,328.0382057345123
9.000000000000001E-4,327.4676636721488
9.000000000000001E-4,326.7616011961363
9.000000000000001E-4,325.9810713330553
9.000000000000001E-4,325.3398135836469
9.000000000000001E-4,324.6206618452561
9.000000000000001E-4,323.97358554345556
9.000000000000001E-4,323.3958961853059
9.000000000000001E-4,322.73903322487604
9.000000000000001E-4,322.003866697225
9.000000000000001E-4,321.3957290290273
9.000000000000001E-4,320.6371160475537
9.000000000000001E-4,320.0460833678371
9.000000000000001E-4,319.3843174048234
9.000000000000001E-4,318.7500401865109
9.000000000000001E-4,318.0462573474797
9.000000000000001E-4,317.37713283114135
9.000000000000001E-4,316.71794762287755
9.000000000000001E-4,316.10817858797964
9.000000000000001E-4,315.4683024571277
9.000000000000001E-4,314.76511579565704
9.000000000000001E-4,314.13502653862815
9.000000000000001E-4,313.3026458455279
9.000000000000001E-4,312.67618037905777
9.000000000000001E-4,312.1556991573889
9.000000000000001E-4,311.3834059857181
9.000000000000001E-4,310.75182955368655
9.000000000000001E-4,310.1111363101518
9.000000000000001E-4,309.4938531341613
9.000000000000001E-4,308.8394898532424
9.000000000000001E-4,308.04791886912426
9.000000000000001E-4,307.5507583921717
9.000000000000001E-4,306.7492328026419
9.000000000000001E-4,306.2121391107212
9.000000000000001E-4,305.46980756911216
9.000000000000001E-4,304.78421502164565
9.000000000000001E-4,304.22971981050796
9.000000000000001E-4,303.55638929346605
9.000000000000001E-4,302.9680973702343
9.000000000000001E-4,302.3518949573154
9.000000000000001E-4,301.5523272739956
9.000000000000001E-4,300.88456449718797
9.000000000000001E-4,300.26466872531455
9.000000000000001E-4,299.7071589527768
9.000000000000001E-4,299.08056155755185
9.000000000000001E-4,298.4361863071463
9.000000000000001E-4,297.78401905472856
9.000000000000001E-4,297.0206322387676
9.000000000000001E-4,296.44431198146776
9.000000000000001E-4,295.8662913021253
9.000000000000001E-4,295.1735171860855
9.000000000000001E-4,294.6059078743274
9.000000000000001E-4,293.8836535169539
9.000000000000001E-4,293.37369943214526
9.000000000000001E-4,292.64437440180336
9.000000000000001E-4,291.9475187562639
9.000000000000001E-4,291.33115372247994
9.000000000000001E-4,290.72825216921046
9.000000000000001E-4,290.09219990018755
9.000000000000001E-4,289.4878829374211
9.000000000000001E-4,288.8654702921631
9.000000000000001E-4,288.266316473746
9.000000000000001E-4,287.6032012483338
9.000000000000001E-4,286.97575743983543
9.000000000000001E-4,286.4015329450922
9.000000000000001E-4,285.77742874465184
9.000000000000001E-4,285.0088639331225
9.000000000000001E-4,284.4711276496528
9.000000000000001E-4,283.7348247913178
9.000000000000001E-4,283.1815624849405
9.000000000000001E-4,282.5754183123354
9.000000000000001E-4,281.93648062006105
9.000000000000001E-4,281.31138710095547
9.000000000000001E-4,280.5822647229943
9.000000000000001E-4,279.9915880869885
9.000000000000001E-4,279.3639305717661
9.000000000000001E-4,278.7008182244608
9.000000000000001E-4,278.14948238478974
9.000000000000001E-4,277.48440548811413
9.000000000000001E-4,276.89827328309184
9.000000000000001E-4,276.28692594351014
9.000000000000001E-4,275.64449364289067
9.000000000000001E-4,275.01547375664813
9.000000000000001E-4,274.443589866627
9.000000000000001E-4,273.85042911127675
9.000000000000001E-4,273.0551076085394
9.000000000000001E-4,272.57108435142436
9.000000000000001E-4,271.9332364062866
9.000000000000001E-4,271.22575795746525
9.000000000000001E-4,270.71804743459506
9.000000000000001E-4,270.0459351452373
9.000000000000001E-4,269.51296435650147
9.000000000000001E-4,268.89359532663366
9.000000000000001E-4,268.1894319796702
9.000000000000001E-4,267.6656869455801
9.000000000000001E-4,266.9419242735021
9.000000000000001E-4,266.3924614698626
9.000000000000001E-4,265.6990860704682
9.000000000000001E-4,265.20211269822903
9.000000000000001E-4,264.5316306994064
9.000000000000001E-4,263.89514003368095
9.000000000000001E-4,263.33792745135725
9.000000000000001E-4,262.75786347303074
9.000000000000001E-4,262.0947341673891
9.000000000000001E-4,261.4248429122672
9.000000000000001E-4,260.7637227085106
9.000000000000001E-4,260.17928454844514
9.000000000000001E-4,259.7034804353316
9.000000000000001E-4,259.08924603671767
9.000000000000001E-4,258.4003396310145
9.000000000000001E-4,257.84834294839675
9.000000000000001E-4,257.2382224969915
9.000000000000001E-4,256.6037986581723
9.000000000000001E-4,256.06126922537806
9.000000000000001E-4,255.45103783230297
9.000000000000001E-4,254.8029795634793
9.000000000000001E-4,254.3530143557
9.000000000000001E-4,253.5890574317309
9.000000000000001E-4,253.00037941708433
9.000000000000001E-4,252.4016920965223
9.000000000000001E-4,251.81839210633188
9.000000000000001E-4,251.31615164516552
9.000000000000001E-4,250.75167562774732
9.000000000000001E-4,250.06558004344697
9.000000000000001E-4,249.51103061414324
9.000000000000001E-4,248.93671270774212
9.000000000000001E-4,248.22231515788008
9.000000000000001E-4,247.68912106769858
9.000000000000001E-4,247.03313115483616
9.000000000000001E-4,246.465131527395
9.000000000000001E-4,245.88063670494012
9.000000000000001E-4,245.30067800852703
9.000000000000001E-4,244.7219570522284
9.000000000000001E-4,244.14623443916207
9.000000000000001E-4,243.58478625904536
9.000000000000001E-4,242.99988630134612
9.000000000000001E-4,242.42418083319353
9.000000000000001E-4,241.77790467714658
9.000000000000001E-4,241.24664672929794
9.000000000000001E-4,240.73858307312184
9.000000000000001E-4,240.05352426305762
9.2E-4,330.082763897939
9.2E-4,329.3938794620335
9.2E-4,328.7831682828255
9.2E-4,328.13950050866697
9.2E-4,327.3189986049547
9.2E-4,326.7349689775583
9.2E-4,325.9810713330553
9.2E-4,325.36762725838344
9.2E-4,324.65867147615063
9.2E-4,324.0482303253375
9.2E-4,323.3958961853059
9.2E-4,322.70907679840457
9.2E-4,322.05559121997794
9.2E-4,321.3809587354517
9.2E-4,320.60460258068633
9.2E-4,320.0460833678371
9.2E-4,319.4622063523857
9.2E-4,318.7500401865109
9.2E-4,318.1175003432436
9.2E-4,317.44047998439055
9.2E-4,316.7426469774218
9.2E-4,315.9694824006874
9.2E-4,315.38681379606714
9.2E-4,314.73285600799136
9.2E-4,314.09619395353366
9.2E-4,313.3450613843743
9.2E-4,312.73680425505154
9.2E-4,312.12943028414156
9.2E-4,311.46130085759796
9.2E-4,310.75182955368655
9.2E-4,310.1491856385255
9.2E-4,309.4938531341613
9.2E-4,308.88568263227353
9.2E-4,308.1885022732313
9.2E-4,307.5507583921717
9.2E-4,306.78026529421913
9.2E-4,306.2349066832103
9.2E-4,305.5087580877589
9.2E-4,304.8900551254919
9.2E-4,304.26659855365506
9.2E-4,303.55638929346605
9.2E-4,302.92830322065856
9.2E-4,302.3348176011059
9.2E-4,301.69896377203986
9.2E-4,300.8858442213532
9.2E-4,300.4199913282646
9.2E-4,299.68267649033805
9.2E-4,298.994857288053
9.2E-4,298.4427035046392
9.2E-4,297.708050870453
9.2E-4,297.16906031908
9.2E-4,296.41462695053633
9.2E-4,295.8662913021253
9.2E-4,295.12853435068973
9.2E-4,294.58727870404255
9.2E-4,293.8665803327458
9.2E-4,293.2912777494639
9.2E-4,292.67294357763603
9.2E-4,292.1058595828945
9.2E-4,291.3581127965008
9.2E-4,290.71342086969526
9.2E-4,290.10267935623415
9.2E-4,289.4579883078404
9.2E-4,288.89844639846706
9.2E-4,288.2374933587853
9.2E-4,287.4536857395433
9.2E-4,286.87182496883906
9.2E-4,286.22625089483336
9.2E-4,285.76689657056704
9.2E-4,285.0088639331225
9.2E-4,284.48355354194064
9.2E-4,283.8467743732035
9.2E-4,283.2386408614693
9.2E-4,282.52403194374347
9.2E-4,281.93648062006105
9.2E-4,281.31138710095547
9.2E-4,280.7208613434632
9.2E-4,279.9808488910203
9.2E-4,279.3530834302437
9.2E-4,278.7374303699471
9.2E-4,278.1864042613888
9.2E-4,277.5987101702194
9.2E-4,276.89029471436515
9.2E-4,276.2769673685543
9.2E-4,275.64449364289067
9.2E-4,275.01547375664813
9.2E-4,274.37995280443283
9.2E-4,273.84951066673966
9.2E-4,273.2452469900454
9.2E-4,272.60153719366645
9.2E-4,271.92791645781836
9.2E-4,271.22575795746525
9.2E-4,270.7207228826592
9.2E-4,270.0424630837515
9.2E-4,269.45348669658415
9.2E-4,268.8184596541105
9.2E-4,268.2512499159202
9.2E-4,267.60937894918607
9.2E-4,266.92658290528925
9.2E-4,266.32650384429144
9.2E-4,265.7960291420459
9.2E-4,265.1818047554116
9.2E-4,264.5395873230009
9.2E-4,263.94002719258424
9.2E-4,263.33792745135725
9.2E-4,262.67795365102575
9.2E-4,262.1024312140653
9.2E-4,261.48274434384075
9.2E-4,260.85525836412853
9.2E-4,260.1625308096409
9.2E-4,259.68918689806014
9.2E-4,259.0224608583667
9.2E-4,258.4701191606
9.2E-4,257.84834294839675
9.2E-4,257.26344882906415
9.2E-4,256.58655315899523
9.2E-4,255.98068738752045
9.2E-4,255.4839689452201
9.2E-4,254.8029795634793
9.2E-4,254.1492235880578
9.2E-4,253.63301989146566
9.2E-4,253.05428200535243
9.2E-4,252.44824456761125
9.2E-4,251.85701018723194
9.2E-4,251.26110000698827
9.2E-4,250.57591189310187
9.2E-4,250.10631895042025
9.2E-4,249.51103061414324
9.2E-4,248.80799046036555
9.2E-4,248.33980937069282
9.2E-4,247.7110496815876
9.2E-4,247.09915421169717
9.2E-4,246.60350462276256
9.2E-4,245.8047337475
9.2E-4,245.35033250641573
9.2E-4,244.6410521939688
9.2E-4,244.06904068484437
9.2E-4,243.54130014078692
9.2E-4,242.92022227484267
9.2E-4,242.38142125144077
9.2E-4,241.72020058566704
9.2E-4,241.19733913990785
9.2E-4,240.69849507525214
9.2E-4,240.10432056919672
9.4E-4,330.082763897939
9.4E-4,329.48302608157974
9.4E-4,328.75950439524604
9.4E-4,328.1229383399477
9.4E-4,327.46557715591916
9.4E-4,326.7349689775583
9.4E-4,326.0694634412648
9.4E-4,325.3576571678859
9.4E-4,324.66122006904334
9.4E-4,323.9897779569437
9.4E-4,323.27728704219044
9.4E-4,322.7438973081071
9.4E-4,322.04764273102046
9.4E-4,321.4473003867315
9.4E-4,320.76714123546844
9.4E-4,320.00224001018796
9.4E-4,319.3282859384053
9.4E-4,318.7031441453728
9.4E-4,318.020288310101
9.4E-4,317.3317443591077
9.4E-4,316.79546555207344
9.4E-4,316.043207927587
9.4E-4,315.35465058818227
9.4E-4,314.7784034261458
9.4E-4,314.0229453101347
9.4E-4,313.4236630720552
9.4E-4,312.6948187719099
9.4E-4,312.0853509151493
9.4E-4,311.341906388232
9.4E-4,310.74664597259834
9.4E-4,310.13547753734747
9.4E-4,309.4831001815037
9.4E-4,308.76629045343725
9.4E-4,308.12438285560347
9.4E-4,307.5705939643085
9.4E-4,306.839472224121
9.4E-4,306.25952205015346
9.4E-4,305.5292718480923
9.4E-4,304.8432889640899
9.4E-4,304.26659855365506
9.4E-4,303.5677235773037
9.4E-4,302.9749733185454
9.4E-4,302.29912556894124
9.4E-4,301.6276047103456
9.4E-4,301.0189119114075
9.4E-4,300.408810047782
9.4E-4,299.7407082932841
9.4E-4,299.0486454638303
9.4E-4,298.36805144166283
9.4E-4,297.7120400122367
9.4E-4,297.1332026545424
9.4E-4,296.492223447538
9.4E-4,295.8280692580738
9.4E-4,295.12079108308535
9.4E-4,294.576254320913
9.4E-4,293.8665803327458
9.4E-4,293.3341164739686
9.4E-4,292.5978944406379
9.4E-4,292.05918461417195
9.4E-4,291.292554952146
9.4E-4,290.7151638137875
9.4E-4,290.14760715392185
9.4E-4,289.4748463190044
9.4E-4,288.8893824154511
9.4E-4,288.20137390401214
9.4E-4,287.6369522657478
9.4E-4,286.9051335671247
9.4E-4,286.3208175003965
9.4E-4,285.61267281952314
9.4E-4,285.0227669020096
9.4E-4,284.4252260904759
9.4E-4,283.80323523201514
9.4E-4,283.23400196715374
9.4E-4,282.5129954313161
9.4E-4,281.9360519096954
9.4E-4,281.2976689051429
9.4E-4,280.6264004015102
9.4E-4,280.0536850813078
9.4E-4,279.37704287515953
9.4E-4,278.76856670339475
9.4E-4,278.10313507553656
9.4E-4,277.48570408932574
9.4E-4,276.89029471436515
9.4E-4,276.2901279219659
9.4E-4,275.6617556397032
9.4E-4,275.05602555378573
9.4E-4,274.3280986335594
9.4E-4,273.68823040107964
9.4E-4,273.14766249561285
9.4E-4,272.5051120806311
9.4E-4,271.9213397453718
9.4E-4,271.3646943352105
9.4E-4,270.7207228826592
9.4E-4,270.0424630837515
9.4E-4,269.4891367548262
9.4E-4,268.8208613038296
9.4E-4,268.1655241153785
9.4E-4,267.62222958821803
9.4E-4,266.9135524344165
9.4E-4,266.4239719800689
9.4E-4,265.8073555082665
9.4E-4,265.08808555753785
9.4E-4,264.5225048641214
9.4E-4,263.8605097628606
9.4E-4,263.32635329669574
9.4E-4,262.76608477463014
9.4E-4,262.1375473138505
9.4E-4,261.4225909262241
9.4E-4,260.93914625653997
9.4E-4,260.17947710328735
9.4E-4,259.6575227955909
9.4E-4,259.0224608583667
9.4E-4,258.40411405052873
9.4E-4,257.7948714515078
9.4E-4,257.26496784819756
9.4E-4,256.5990972694708
9.4E-4,256.02476898400346
9.4E-4,255.49635498248972
9.4E-4,254.80031515855808
9.4E-4,254.1590694640763
9.4E-4,253.5944170030416
9.4E-4,253.05428200535243
9.4E-4,252.44824456761125
9.4E-4,251.78983826132026
9.4E-4,251.26110000698827
9.4E-4,250.57895396882668
9.4E-4,250.10631895042025
9.4E-4,249.421489153523
9.4E-4,248.8479084144201
9.4E-4,248.36521604994778
9.4E-4,247.7110496815876
9.4E-4,247.04101075982908
9.4E-4,246.55361881436602
9.4E-4,245.8464801153168
9.4E-4,245.362178583513
9.4E-4,244.6585125552374
9.4E-4,244.1081013662042
9.4E-4,243.527832622407
9.4E-4,242.93055681680562
9.4E-4,242.3593325924012
9.4E-4,241.75586087536067
9.4E-4,241.22979577898514
9.4E-4,240.6228885386954
9.4E-4,239.98945121094584
9.6E-4,330.1101987126749
9.6E-4,329.4079559041129
9.6E-4,328.74676799893496
9.6E-4,328.0611562513368
9.6E-4,327.40660845383536
9.6E-4,326.7046111621894
9.6E-4,326.02994136093184
9.6E-4,325.38076991915295
9.6E-4,324.7153968788916
9.6E-4,324.06083527207375
9.6E-4,323.35917960845836
9.6E-4,322.71186012208636
9.6E-4,322.0398078612052
9.6E-4,321.36072637396865
9.6E-4,320.6787942836527
9.6E-4,320.0410360412934
9.6E-4,319.3904589631129
9.6E-4,318.6975464805146
9.6E-4,318.02264012687374
9.6E-4,317.37971065129386
9.6E-4,316.69033246760955
9.6E-4,316.0219641646836
9.6E-4,315.3844221084146
9.6E-4,314.71311017649714
9.6E-4,314.1002464016492
9.6E-4,313.4191721628886
9.6E-4,312.72812915651593
9.6E-4,312.0853509151493
9.6E-4,311.48446240695193
9.6E-4,310.76725675788475
9.6E-4,310.0812152405124
9.6E-4,309.5112716961012
9.6E-4,308.8376693294849
9.6E-4,308.20529435540084
9.6E-4,307.50243020778726
