"Presentation Grid: Direction [0,1,0] (m)","Presentation Grid: Temperature (K)"
6.4E-4,1431.265869140625
6.4E-4,1433.039306640625
6.4E-4,1429.071044921875
6.4E-4,1424.9073486328125
6.4E-4,1428.2080078125
6.4E-4,1423.11279296875
6.4E-4,1427.0028076171875
6.4E-4,1432.169677734375
6.4E-4,1427.5494384765625
6.4E-4,1419.86669921875
6.4E-4,1422.0748291015625
6.4E-4,1423.45654296875
6.4E-4,1423.401611328125
6.4E-4,1420.95947265625
6.4E-4,1425.0535888671875
6.4E-4,1425.2059326171875
6.4E-4,1416.00341796875
6.4E-4,1419.5462646484375
6.4E-4,1414.0692138671875
6.4E-4,1414.697265625
6.4E-4,1415.9202880859375
6.4E-4,1416.284912109375
6.4E-4,1420.4276123046875
6.4E-4,1416.083740234375
6.4E-4,1412.999267578125
6.4E-4,1415.3798828125
6.4E-4,1417.3411865234375
6.4E-4,1410.3387451171875
6.4E-4,1408.6611328125
6.4E-4,1413.760498046875
6.4E-4,1414.1746826171875
6.4E-4,1408.0997314453125
6.4E-4,1413.28173828125
6.4E-4,1406.163330078125
6.4E-4,1411.435546875
6.4E-4,1407.0494384765625
6.4E-4,1401.6480712890625
6.4E-4,1409.02001953125
6.4E-4,1404.1781005859375
6.4E-4,1402.97265625
6.4E-4,1399.1578369140625
6.4E-4,1399.418701171875
6.4E-4,1399.779296875
6.4E-4,1400.320068359375
6.4E-4,1403.75537109375
6.4E-4,1395.7762451171875
6.4E-4,1394.508056640625
6.4E-4,1399.916748046875
6.4E-4,1397.986328125
6.4E-4,1390.61865234375
6.4E-4,1399.2789306640625
6.4E-4,1395.5855712890625
6.4E-4,1390.39697265625
6.4E-4,1390.652587890625
6.4E-4,1396.1282958984375
6.4E-4,1394.2991943359375
6.4E-4,1390.4984130859375
6.4E-4,1393.5062255859375
6.4E-4,1386.163330078125
6.4E-4,1391.220703125
6.4E-4,1387.3822021484375
6.4E-4,1384.7523193359375
6.4E-4,1387.903564453125
6.4E-4,1381.8602294921875
6.4E-4,1383.6663818359375
6.4E-4,1383.4593505859375
6.4E-4,1384.5745849609375
6.4E-4,1384.7030029296875
6.4E-4,1377.326416015625
6.4E-4,1383.2833251953125
6.4E-4,1379.8673095703125
6.4E-4,1375.138427734375
6.4E-4,1380.6878662109375
6.4E-4,1374.794189453125
6.4E-4,1382.615966796875
6.4E-4,1379.46923828125
6.4E-4,1377.4207763671875
6.4E-4,1376.7650146484375
6.4E-4,1378.724609375
6.4E-4,1378.1505126953125
6.4E-4,1373.57568359375
6.4E-4,1373.023681640625
6.4E-4,1371.8812255859375
6.4E-4,1374.8243408203125
6.4E-4,1371.3509521484375
6.4E-4,1367.605224609375
6.4E-4,1371.66259765625
6.4E-4,1368.9896240234375
6.4E-4,1374.9686279296875
6.4E-4,1369.4482421875
6.4E-4,1368.958740234375
6.4E-4,1368.41064453125
6.4E-4,1365.271484375
6.4E-4,1365.2283935546875
6.4E-4,1364.026611328125
6.4E-4,1358.4190673828125
6.4E-4,1360.2730712890625
6.4E-4,1362.97607421875
6.4E-4,1366.285888671875
6.4E-4,1366.23974609375
6.4E-4,1363.57568359375
6.4E-4,1360.6014404296875
6.4E-4,1357.0361328125
6.4E-4,1354.0826416015625
6.4E-4,1362.2783203125
6.4E-4,1350.97314453125
6.4E-4,1356.9664306640625
6.4E-4,1349.2095947265625
6.4E-4,1356.9459228515625
6.4E-4,1356.052978515625
6.4E-4,1355.3973388671875
6.4E-4,1353.8714599609375
6.4E-4,1351.62109375
6.4E-4,1352.4952392578125
6.4E-4,1350.906005859375
6.4E-4,1350.50244140625
6.4E-4,1349.86083984375
6.4E-4,1346.3306884765625
6.4E-4,1343.4461669921875
6.4E-4,1346.41796875
6.4E-4,1348.2105712890625
6.4E-4,1342.110595703125
6.4E-4,1345.447509765625
6.4E-4,1339.60400390625
6.4E-4,1345.0531005859375
6.4E-4,1335.8468017578125
6.4E-4,1342.3583984375
6.6E-4,1440.177001953125
6.6E-4,1441.5029296875
6.6E-4,1436.260009765625
6.6E-4,1437.2021484375
6.6E-4,1437.899169921875
6.6E-4,1433.6346435546875
6.6E-4,1437.4493408203125
6.6E-4,1430.8995361328125
6.6E-4,1435.4874267578125
6.6E-4,1433.737548828125
6.6E-4,1433.1463623046875
6.6E-4,1433.5318603515625
6.6E-4,1432.54541015625
6.6E-4,1428.577880859375
6.6E-4,1426.5992431640625
6.6E-4,1431.265869140625
6.6E-4,1424.3408203125
6.6E-4,1429.071044921875
6.6E-4,1424.9073486328125
6.6E-4,1420.6025390625
6.6E-4,1423.11279296875
6.6E-4,1427.0028076171875
6.6E-4,1421.7091064453125
6.6E-4,1419.845947265625
6.6E-4,1419.86669921875
6.6E-4,1422.0748291015625
6.6E-4,1423.45654296875
6.6E-4,1415.908203125
6.6E-4,1420.95947265625
6.6E-4,1415.2247314453125
6.6E-4,1414.2425537109375
6.6E-4,1416.00341796875
6.6E-4,1410.0029296875
6.6E-4,1414.0692138671875
6.6E-4,1414.697265625
6.6E-4,1415.9202880859375
6.6E-4,1416.284912109375
6.6E-4,1410.568115234375
6.6E-4,1407.0399169921875
6.6E-4,1412.999267578125
6.6E-4,1407.8558349609375
6.6E-4,1404.1156005859375
6.6E-4,1410.3387451171875
6.6E-4,1408.6611328125
6.6E-4,1406.576904296875
6.6E-4,1402.70703125
6.6E-4,1408.0997314453125
6.6E-4,1402.07421875
6.6E-4,1406.163330078125
6.6E-4,1399.447021484375
6.6E-4,1407.0494384765625
6.6E-4,1401.6480712890625
6.6E-4,1402.799560546875
6.6E-4,1404.1781005859375
6.6E-4,1395.923828125
6.6E-4,1399.1578369140625
6.6E-4,1399.418701171875
6.6E-4,1399.779296875
6.6E-4,1400.320068359375
6.6E-4,1392.5673828125
6.6E-4,1395.7762451171875
6.6E-4,1394.508056640625
6.6E-4,1391.7867431640625
6.6E-4,1397.986328125
6.6E-4,1390.61865234375
6.6E-4,1387.56689453125
6.6E-4,1388.686767578125
6.6E-4,1390.39697265625
6.6E-4,1390.652587890625
6.6E-4,1387.760009765625
6.6E-4,1386.7662353515625
6.6E-4,1390.4984130859375
6.6E-4,1380.062744140625
6.6E-4,1386.163330078125
6.6E-4,1383.218994140625
6.6E-4,1387.3822021484375
6.6E-4,1384.7523193359375
6.6E-4,1380.4149169921875
6.6E-4,1381.8602294921875
6.6E-4,1383.6663818359375
6.6E-4,1383.4593505859375
6.6E-4,1376.845947265625
6.6E-4,1377.502197265625
6.6E-4,1377.326416015625
6.6E-4,1372.901611328125
6.6E-4,1379.8673095703125
6.6E-4,1375.138427734375
6.6E-4,1380.6878662109375
6.6E-4,1374.794189453125
6.6E-4,1373.327392578125
6.6E-4,1370.43798828125
6.6E-4,1374.232666015625
6.6E-4,1369.8902587890625
6.6E-4,1368.668701171875
6.6E-4,1368.39501953125
6.6E-4,1365.3038330078125
6.6E-4,1373.023681640625
6.6E-4,1371.8812255859375
6.6E-4,1363.44677734375
6.6E-4,1371.3509521484375
6.6E-4,1367.605224609375
6.6E-4,1360.2581787109375
6.6E-4,1368.9896240234375
6.6E-4,1362.0316162109375
6.6E-4,1369.4482421875
6.6E-4,1356.16943359375
6.6E-4,1361.261962890625
6.6E-4,1358.626953125
6.6E-4,1357.2413330078125
6.6E-4,1364.026611328125
6.6E-4,1358.4190673828125
6.6E-4,1359.947509765625
6.6E-4,1358.0194091796875
6.6E-4,1353.3154296875
6.6E-4,1352.7235107421875
6.6E-4,1352.7235107421875
6.6E-4,1351.5225830078125
6.6E-4,1357.0361328125
6.6E-4,1354.0826416015625
6.6E-4,1352.2108154296875
6.6E-4,1350.97314453125
6.6E-4,1347.673583984375
6.6E-4,1349.2095947265625
6.6E-4,1345.6888427734375
6.6E-4,1345.1881103515625
6.6E-4,1345.396240234375
6.6E-4,1343.7825927734375
6.6E-4,1351.62109375
6.6E-4,1342.3668212890625
6.6E-4,1341.33740234375
6.6E-4,1342.3529052734375
6.6E-4,1340.96875
6.6E-4,1346.3306884765625
6.6E-4,1343.4461669921875
6.6E-4,1346.41796875
6.6E-4,1341.8248291015625
6.6E-4,1342.110595703125
6.6E-4,1345.447509765625
6.6E-4,1339.60400390625
6.6E-4,1337.4852294921875
6.6E-4,1335.8468017578125
6.6E-4,1332.5968017578125
6.8E-4,1429.583251953125
6.8E-4,1431.0108642578125
6.8E-4,1436.260009765625
6.8E-4,1437.2021484375
6.8E-4,1430.61962890625
6.8E-4,1433.6346435546875
6.8E-4,1428.6402587890625
6.8E-4,1430.8995361328125
6.8E-4,1425.9580078125
6.8E-4,1426.1326904296875
6.8E-4,1424.72998046875
6.8E-4,1423.4638671875
6.8E-4,1422.16796875
6.8E-4,1428.577880859375
6.8E-4,1426.5992431640625
6.8E-4,1424.8729248046875
6.8E-4,1424.3408203125
6.8E-4,1421.1107177734375
6.8E-4,1424.9073486328125
6.8E-4,1420.6025390625
6.8E-4,1423.11279296875
6.8E-4,1416.6771240234375
6.8E-4,1421.7091064453125
6.8E-4,1419.845947265625
6.8E-4,1419.86669921875
6.8E-4,1411.4066162109375
6.8E-4,1415.487060546875
6.8E-4,1415.908203125
6.8E-4,1410.444580078125
6.8E-4,1415.2247314453125
6.8E-4,1414.2425537109375
6.8E-4,1407.161865234375
6.8E-4,1410.0029296875
6.8E-4,1414.0692138671875
6.8E-4,1404.998291015625
6.8E-4,1403.861572265625
6.8E-4,1408.655517578125
6.8E-4,1410.568115234375
6.8E-4,1407.0399169921875
6.8E-4,1402.5396728515625
6.8E-4,1407.8558349609375
6.8E-4,1404.1156005859375
6.8E-4,1403.5867919921875
6.8E-4,1399.1531982421875
6.8E-4,1402.3018798828125
6.8E-4,1402.70703125
6.8E-4,1399.592041015625
6.8E-4,1402.07421875
6.8E-4,1397.78662109375
6.8E-4,1399.447021484375
6.8E-4,1396.1773681640625
6.8E-4,1401.6480712890625
6.8E-4,1396.59521484375
6.8E-4,1394.5699462890625
6.8E-4,1395.923828125
6.8E-4,1399.1578369140625
6.8E-4,1390.962890625
6.8E-4,1389.0797119140625
6.8E-4,1388.308349609375
6.8E-4,1392.5673828125
6.8E-4,1395.7762451171875
6.8E-4,1394.508056640625
6.8E-4,1391.7867431640625
6.8E-4,1385.387939453125
6.8E-4,1390.61865234375
6.8E-4,1387.56689453125
6.8E-4,1388.686767578125
6.8E-4,1390.39697265625
6.8E-4,1380.847900390625
6.8E-4,1387.760009765625
6.8E-4,1384.485107421875
6.8E-4,1382.8282470703125
6.8E-4,1380.062744140625
6.8E-4,1386.163330078125
6.8E-4,1380.4609375
6.8E-4,1379.2109375
6.8E-4,1384.7523193359375
6.8E-4,1380.4149169921875
6.8E-4,1381.8602294921875
6.8E-4,1374.298095703125
6.8E-4,1375.5013427734375
6.8E-4,1376.845947265625
6.8E-4,1377.502197265625
6.8E-4,1377.326416015625
6.8E-4,1372.901611328125
6.8E-4,1369.907958984375
6.8E-4,1375.138427734375
6.8E-4,1369.3280029296875
6.8E-4,1365.6427001953125
6.8E-4,1373.327392578125
6.8E-4,1370.43798828125
6.8E-4,1366.1971435546875
6.8E-4,1364.76220703125
6.8E-4,1368.668701171875
6.8E-4,1368.39501953125
6.8E-4,1365.3038330078125
6.8E-4,1363.364013671875
6.8E-4,1362.4815673828125
6.8E-4,1361.2843017578125
6.8E-4,1360.3348388671875
6.8E-4,1356.405029296875
6.8E-4,1360.2581787109375
6.8E-4,1359.215087890625
6.8E-4,1362.0316162109375
6.8E-4,1356.3173828125
6.8E-4,1356.16943359375
6.8E-4,1355.022216796875
6.8E-4,1358.626953125
6.8E-4,1357.2413330078125
6.8E-4,1349.3399658203125
6.8E-4,1358.4190673828125
6.8E-4,1350.8919677734375
6.8E-4,1351.5968017578125
6.8E-4,1353.3154296875
6.8E-4,1352.7235107421875
6.8E-4,1352.7235107421875
6.8E-4,1351.5225830078125
6.8E-4,1348.7005615234375
6.8E-4,1342.72265625
6.8E-4,1345.2054443359375
6.8E-4,1350.97314453125
6.8E-4,1347.673583984375
6.8E-4,1349.2095947265625
6.8E-4,1345.6888427734375
6.8E-4,1345.1881103515625
6.8E-4,1345.396240234375
6.8E-4,1343.7825927734375
6.8E-4,1340.6802978515625
6.8E-4,1342.3668212890625
6.8E-4,1341.33740234375
6.8E-4,1340.758544921875
6.8E-4,1340.96875
6.8E-4,1334.467041015625
6.8E-4,1332.30859375
6.8E-4,1336.7913818359375
6.8E-4,1331.6068115234375
6.8E-4,1333.83544921875
6.8E-4,1333.2725830078125
6.8E-4,1330.2850341796875
6.8E-4,1337.4852294921875
6.8E-4,1327.5853271484375
6.8E-4,1332.5968017578125
7.0E-4,1429.583251953125
7.0E-4,1431.0108642578125
7.0E-4,1428.4248046875
7.0E-4,1426.0
7.0E-4,1426.9346923828125
7.0E-4,1425.3555908203125
7.0E-4,1428.6402587890625
7.0E-4,1421.7315673828125
7.0E-4,1425.9580078125
7.0E-4,1426.1326904296875
7.0E-4,1424.72998046875
7.0E-4,1423.4638671875
7.0E-4,1422.16796875
7.0E-4,1419.04833984375
7.0E-4,1415.484375
7.0E-4,1415.488037109375
7.0E-4,1415.6346435546875
7.0E-4,1416.0478515625
7.0E-4,1415.97216796875
7.0E-4,1420.6025390625
7.0E-4,1414.1649169921875
7.0E-4,1416.6771240234375
7.0E-4,1413.2236328125
7.0E-4,1411.2117919921875
7.0E-4,1408.771240234375
7.0E-4,1411.4066162109375
7.0E-4,1409.2919921875
7.0E-4,1408.2760009765625
7.0E-4,1410.444580078125
7.0E-4,1406.087158203125
7.0E-4,1405.2403564453125
7.0E-4,1407.161865234375
7.0E-4,1410.0029296875
7.0E-4,1404.131591796875
7.0E-4,1404.998291015625
7.0E-4,1403.861572265625
7.0E-4,1400.5625
7.0E-4,1401.255859375
7.0E-4,1398.7181396484375
7.0E-4,1402.5396728515625
7.0E-4,1400.172607421875
7.0E-4,1404.1156005859375
7.0E-4,1395.6895751953125
7.0E-4,1399.1531982421875
7.0E-4,1402.3018798828125
7.0E-4,1397.2891845703125
7.0E-4,1399.592041015625
7.0E-4,1394.3951416015625
7.0E-4,1398.135498046875
7.0E-4,1392.51953125
7.0E-4,1396.1773681640625
7.0E-4,1391.3756103515625
7.0E-4,1396.59521484375
7.0E-4,1394.5699462890625
7.0E-4,1386.49267578125
7.0E-4,1388.561279296875
7.0E-4,1390.962890625
7.0E-4,1389.0797119140625
7.0E-4,1388.308349609375
7.0E-4,1383.82568359375
7.0E-4,1385.8623046875
7.0E-4,1385.09912109375
7.0E-4,1384.420166015625
7.0E-4,1385.387939453125
7.0E-4,1390.61865234375
7.0E-4,1387.56689453125
7.0E-4,1377.9310302734375
7.0E-4,1380.621826171875
7.0E-4,1380.847900390625
7.0E-4,1380.19677734375
7.0E-4,1376.7283935546875
7.0E-4,1378.6019287109375
7.0E-4,1380.062744140625
7.0E-4,1376.1435546875
7.0E-4,1374.5030517578125
7.0E-4,1379.2109375
7.0E-4,1373.74169921875
7.0E-4,1371.287109375
7.0E-4,1373.111083984375
7.0E-4,1374.298095703125
7.0E-4,1375.5013427734375
7.0E-4,1367.5975341796875
7.0E-4,1370.5843505859375
7.0E-4,1369.30810546875
7.0E-4,1372.901611328125
7.0E-4,1369.907958984375
7.0E-4,1366.887939453125
7.0E-4,1369.3280029296875
7.0E-4,1365.6427001953125
7.0E-4,1362.7469482421875
7.0E-4,1360.799560546875
7.0E-4,1363.0548095703125
7.0E-4,1364.76220703125
7.0E-4,1359.107666015625
7.0E-4,1356.9681396484375
7.0E-4,1365.3038330078125
7.0E-4,1356.713134765625
7.0E-4,1362.4815673828125
7.0E-4,1361.2843017578125
7.0E-4,1360.3348388671875
7.0E-4,1356.405029296875
7.0E-4,1360.2581787109375
7.0E-4,1353.4996337890625
7.0E-4,1350.7625732421875
7.0E-4,1356.3173828125
7.0E-4,1356.16943359375
7.0E-4,1355.022216796875
7.0E-4,1349.767578125
7.0E-4,1347.52587890625
7.0E-4,1349.3399658203125
7.0E-4,1346.6282958984375
7.0E-4,1350.8919677734375
7.0E-4,1348.947265625
7.0E-4,1342.456298828125
7.0E-4,1341.321533203125
7.0E-4,1347.1348876953125
7.0E-4,1342.0712890625
7.0E-4,1348.7005615234375
7.0E-4,1342.72265625
7.0E-4,1345.2054443359375
7.0E-4,1341.0880126953125
7.0E-4,1340.581298828125
7.0E-4,1340.9317626953125
7.0E-4,1345.6888427734375
7.0E-4,1336.7093505859375
7.0E-4,1335.9166259765625
7.0E-4,1334.690673828125
7.0E-4,1340.6802978515625
7.0E-4,1333.1915283203125
7.0E-4,1333.116943359375
7.0E-4,1333.0257568359375
7.0E-4,1331.1318359375
7.0E-4,1334.467041015625
7.0E-4,1332.30859375
7.0E-4,1334.2467041015625
7.0E-4,1331.6068115234375
7.0E-4,1329.7957763671875
7.0E-4,1325.793212890625
7.0E-4,1330.2850341796875
7.0E-4,1326.767822265625
7.0E-4,1327.5853271484375
7.0E-4,1320.619140625
7.199999999999999E-4,1429.583251953125
7.199999999999999E-4,1421.9940185546875
7.199999999999999E-4,1427.2315673828125
7.199999999999999E-4,1421.757080078125
7.199999999999999E-4,1422.84716796875
7.199999999999999E-4,1419.34228515625
7.199999999999999E-4,1421.00341796875
7.199999999999999E-4,1421.7315673828125
7.199999999999999E-4,1421.154541015625
7.199999999999999E-4,1419.09521484375
7.199999999999999E-4,1416.23291015625
7.199999999999999E-4,1415.388427734375
7.199999999999999E-4,1422.16796875
7.199999999999999E-4,1411.6929931640625
7.199999999999999E-4,1415.484375
7.199999999999999E-4,1415.488037109375
7.199999999999999E-4,1415.6346435546875
7.199999999999999E-4,1416.0478515625
7.199999999999999E-4,1415.97216796875
7.199999999999999E-4,1410.92626953125
7.199999999999999E-4,1414.1649169921875
7.199999999999999E-4,1409.32763671875
7.199999999999999E-4,1413.2236328125
7.199999999999999E-4,1411.2117919921875
7.199999999999999E-4,1408.771240234375
7.199999999999999E-4,1411.4066162109375
7.199999999999999E-4,1409.2919921875
7.199999999999999E-4,1408.2760009765625
7.199999999999999E-4,1410.444580078125
7.199999999999999E-4,1406.087158203125
7.199999999999999E-4,1405.2403564453125
7.199999999999999E-4,1398.9398193359375
7.199999999999999E-4,1400.5574951171875
7.199999999999999E-4,1404.131591796875
7.199999999999999E-4,1404.998291015625
7.199999999999999E-4,1403.861572265625
7.199999999999999E-4,1400.5625
7.199999999999999E-4,1395.322998046875
7.199999999999999E-4,1398.7181396484375
7.199999999999999E-4,1402.5396728515625
7.199999999999999E-4,1400.172607421875
7.199999999999999E-4,1392.886962890625
7.199999999999999E-4,1395.6895751953125
7.199999999999999E-4,1389.9368896484375
7.199999999999999E-4,1392.9605712890625
7.199999999999999E-4,1392.8900146484375
7.199999999999999E-4,1389.008544921875
7.199999999999999E-4,1394.3951416015625
7.199999999999999E-4,1389.47802734375
7.199999999999999E-4,1392.51953125
7.199999999999999E-4,1385.954345703125
7.199999999999999E-4,1391.3756103515625
7.199999999999999E-4,1385.278076171875
7.199999999999999E-4,1384.146240234375
7.199999999999999E-4,1386.49267578125
7.199999999999999E-4,1388.561279296875
7.199999999999999E-4,1383.695556640625
7.199999999999999E-4,1384.0916748046875
7.199999999999999E-4,1388.308349609375
7.199999999999999E-4,1383.82568359375
7.199999999999999E-4,1385.8623046875
7.199999999999999E-4,1385.09912109375
7.199999999999999E-4,1376.1016845703125
7.199999999999999E-4,1374.2884521484375
7.199999999999999E-4,1378.850341796875
7.199999999999999E-4,1374.4537353515625
7.199999999999999E-4,1377.9310302734375
7.199999999999999E-4,1372.1478271484375
7.199999999999999E-4,1380.847900390625
7.199999999999999E-4,1378.588134765625
7.199999999999999E-4,1376.7283935546875
7.199999999999999E-4,1378.6019287109375
7.199999999999999E-4,1369.4412841796875
7.199999999999999E-4,1368.202880859375
7.199999999999999E-4,1374.5030517578125
7.199999999999999E-4,1373.6556396484375
7.199999999999999E-4,1373.74169921875
7.199999999999999E-4,1371.287109375
7.199999999999999E-4,1366.635986328125
7.199999999999999E-4,1365.341552734375
7.199999999999999E-4,1364.510009765625
7.199999999999999E-4,1367.5975341796875
7.199999999999999E-4,1363.12744140625
7.199999999999999E-4,1369.30810546875
7.199999999999999E-4,1363.9139404296875
7.199999999999999E-4,1359.1832275390625
7.199999999999999E-4,1358.857177734375
7.199999999999999E-4,1358.8297119140625
7.199999999999999E-4,1365.6427001953125
7.199999999999999E-4,1362.7469482421875
7.199999999999999E-4,1360.799560546875
7.199999999999999E-4,1356.18505859375
7.199999999999999E-4,1354.96435546875
7.199999999999999E-4,1359.107666015625
7.199999999999999E-4,1356.9681396484375
7.199999999999999E-4,1356.4208984375
7.199999999999999E-4,1356.713134765625
7.199999999999999E-4,1354.9296875
7.199999999999999E-4,1354.3887939453125
7.199999999999999E-4,1351.529541015625
7.199999999999999E-4,1356.405029296875
7.199999999999999E-4,1350.4390869140625
7.199999999999999E-4,1353.4996337890625
7.199999999999999E-4,1350.7625732421875
7.199999999999999E-4,1345.2747802734375
7.199999999999999E-4,1343.74365234375
7.199999999999999E-4,1345.114990234375
7.199999999999999E-4,1349.767578125
7.199999999999999E-4,1347.52587890625
7.199999999999999E-4,1349.3399658203125
7.199999999999999E-4,1346.6282958984375
7.199999999999999E-4,1341.5489501953125
7.199999999999999E-4,1342.29541015625
7.199999999999999E-4,1342.456298828125
7.199999999999999E-4,1341.321533203125
7.199999999999999E-4,1339.9842529296875
7.199999999999999E-4,1342.0712890625
7.199999999999999E-4,1340.0665283203125
7.199999999999999E-4,1342.72265625
7.199999999999999E-4,1335.0302734375
7.199999999999999E-4,1341.0880126953125
7.199999999999999E-4,1340.581298828125
7.199999999999999E-4,1331.4296875
7.199999999999999E-4,1335.5592041015625
7.199999999999999E-4,1336.7093505859375
7.199999999999999E-4,1335.9166259765625
7.199999999999999E-4,1334.690673828125
7.199999999999999E-4,1331.835693359375
7.199999999999999E-4,1333.1915283203125
7.199999999999999E-4,1333.116943359375
7.199999999999999E-4,1332.4822998046875
7.199999999999999E-4,1331.1318359375
7.199999999999999E-4,1334.467041015625
7.199999999999999E-4,1332.30859375
7.199999999999999E-4,1326.18603515625
7.199999999999999E-4,1323.5186767578125
7.199999999999999E-4,1329.7957763671875
7.199999999999999E-4,1325.793212890625
7.199999999999999E-4,1320.77783203125
7.199999999999999E-4,1326.767822265625
7.199999999999999E-4,1323.59375
7.199999999999999E-4,1320.619140625
7.4E-4,1419.1729736328125
7.4E-4,1421.796875
7.4E-4,1421.9940185546875
7.4E-4,1419.46435546875
7.4E-4,1421.757080078125
7.4E-4,1418.330322265625
7.4E-4,1419.34228515625
7.4E-4,1414.4261474609375
7.4E-4,1415.33349609375
7.4E-4,1413.423095703125
7.4E-4,1413.1826171875
7.4E-4,1416.23291015625
7.4E-4,1415.388427734375
7.4E-4,1412.9793701171875
7.4E-4,1411.6929931640625
7.4E-4,1415.484375
7.4E-4,1415.488037109375
7.4E-4,1408.2581787109375
7.4E-4,1408.225830078125
7.4E-4,1407.1014404296875
7.4E-4,1410.92626953125
7.4E-4,1407.0469970703125
7.4E-4,1406.405029296875
7.4E-4,1403.03076171875
7.4E-4,1402.138427734375
7.4E-4,1400.16015625
7.4E-4,1402.099609375
7.4E-4,1403.85205078125
7.4E-4,1400.249267578125
7.4E-4,1401.125732421875
7.4E-4,1397.3543701171875
7.4E-4,1396.8211669921875
7.4E-4,1398.9398193359375
7.4E-4,1400.5574951171875
7.4E-4,1394.738037109375
7.4E-4,1396.544677734375
7.4E-4,1393.5311279296875
7.4E-4,1391.556884765625
7.4E-4,1395.322998046875
7.4E-4,1390.7044677734375
7.4E-4,1393.39208984375
7.4E-4,1390.5633544921875
7.4E-4,1392.886962890625
7.4E-4,1385.479248046875
7.4E-4,1389.9368896484375
7.4E-4,1392.9605712890625
7.4E-4,1387.988037109375
7.4E-4,1389.008544921875
7.4E-4,1385.9278564453125
7.4E-4,1389.47802734375
7.4E-4,1383.9620361328125
7.4E-4,1385.954345703125
7.4E-4,1383.18115234375
7.4E-4,1385.278076171875
7.4E-4,1384.146240234375
7.4E-4,1376.641357421875
7.4E-4,1382.0853271484375
7.4E-4,1378.6478271484375
7.4E-4,1379.9522705078125
7.4E-4,1378.109130859375
7.4E-4,1376.3819580078125
7.4E-4,1377.486083984375
7.4E-4,1376.7786865234375
7.4E-4,1376.1016845703125
7.4E-4,1374.2884521484375
7.4E-4,1369.2305908203125
7.4E-4,1374.4537353515625
7.4E-4,1369.6064453125
7.4E-4,1372.1478271484375
7.4E-4,1371.84326171875
7.4E-4,1371.64208984375
7.4E-4,1369.4268798828125
7.4E-4,1371.0823974609375
7.4E-4,1369.4412841796875
7.4E-4,1368.202880859375
7.4E-4,1366.0372314453125
7.4E-4,1364.506591796875
7.4E-4,1363.9847412109375
7.4E-4,1363.9378662109375
7.4E-4,1362.874267578125
7.4E-4,1365.341552734375
7.4E-4,1364.510009765625
7.4E-4,1361.444580078125
7.4E-4,1363.12744140625
7.4E-4,1357.6436767578125
7.4E-4,1356.57958984375
7.4E-4,1359.1832275390625
7.4E-4,1358.857177734375
7.4E-4,1358.8297119140625
7.4E-4,1355.6502685546875
7.4E-4,1355.0120849609375
7.4E-4,1352.294677734375
7.4E-4,1356.18505859375
7.4E-4,1354.96435546875
7.4E-4,1349.8114013671875
7.4E-4,1356.9681396484375
7.4E-4,1349.376220703125
7.4E-4,1347.190673828125
7.4E-4,1347.62451171875
7.4E-4,1350.9298095703125
7.4E-4,1351.529541015625
7.4E-4,1346.799560546875
7.4E-4,1350.4390869140625
7.4E-4,1343.0904541015625
7.4E-4,1350.7625732421875
7.4E-4,1345.2747802734375
7.4E-4,1343.74365234375
7.4E-4,1345.114990234375
7.4E-4,1340.6199951171875
7.4E-4,1338.217041015625
7.4E-4,1334.931396484375
7.4E-4,1337.2158203125
7.4E-4,1341.5489501953125
7.4E-4,1334.0302734375
7.4E-4,1342.456298828125
7.4E-4,1341.321533203125
7.4E-4,1339.9842529296875
7.4E-4,1332.633056640625
7.4E-4,1331.51220703125
7.4E-4,1333.826416015625
7.4E-4,1335.0302734375
7.4E-4,1331.8994140625
7.4E-4,1331.44970703125
7.4E-4,1331.4296875
7.4E-4,1327.1923828125
7.4E-4,1327.977294921875
7.4E-4,1327.7955322265625
7.4E-4,1325.871826171875
7.4E-4,1323.64697265625
7.4E-4,1325.2452392578125
7.4E-4,1324.9122314453125
7.4E-4,1323.4703369140625
7.4E-4,1320.4398193359375
7.4E-4,1322.118408203125
7.4E-4,1322.375244140625
7.4E-4,1317.4970703125
7.4E-4,1315.88330078125
7.4E-4,1318.1708984375
7.4E-4,1316.1767578125
7.4E-4,1320.77783203125
7.4E-4,1315.35302734375
7.4E-4,1316.9307861328125
7.4E-4,1320.619140625
7.6E-4,1419.1729736328125
7.6E-4,1419.36083984375
7.6E-4,1413.0845947265625
7.6E-4,1418.4310302734375
7.6E-4,1413.57080078125
7.6E-4,1410.0325927734375
7.6E-4,1410.9521484375
7.6E-4,1414.4261474609375
7.6E-4,1415.33349609375
7.6E-4,1413.423095703125
7.6E-4,1413.1826171875
7.6E-4,1406.466796875
7.6E-4,1409.18896484375
7.6E-4,1412.9793701171875
7.6E-4,1411.6929931640625
7.6E-4,1406.82958984375
7.6E-4,1404.503662109375
7.6E-4,1401.0849609375
7.6E-4,1408.225830078125
7.6E-4,1407.1014404296875
7.6E-4,1401.71923828125
7.6E-4,1399.1429443359375
7.6E-4,1400.1876220703125
7.6E-4,1403.03076171875
7.6E-4,1402.138427734375
7.6E-4,1400.16015625
7.6E-4,1393.55908203125
7.6E-4,1395.036376953125
7.6E-4,1400.249267578125
7.6E-4,1392.6732177734375
7.6E-4,1397.3543701171875
7.6E-4,1396.8211669921875
7.6E-4,1390.4080810546875
7.6E-4,1393.5123291015625
